regiao,estado,municipio,codigo_mun,capital,porte,populacao,area,densidade_dem,pib,pib_pc,participacao_transf_receita,servidores,comissionados,comissionados_por_servidor,perc_pop_econ_ativa,taxa_empreendedorismo,anos_estudo_empreendedor,jornada_trabalho,gasto_pc_saude,hab_p_medico,exp_vida,gasto_pc_educacao,exp_anos_estudo,nota_ciencias,nota_humanas,nota_linguagem,nota_mat,nota_redacao,idhm,ranking_igm,indice_governanca
NORTE,PA,ANAJAS,1500701,0,Pequeno porte 2,"28,012","6,913.07",3.6,152378.29,5739.94,,1457.0,112.0,8%,0.66,0.47,2.56013894621409,42.2059714628456,,5410.2,71.43,,6.6,427.5731481481482,491.84074074074084,463.550476190476,430.3180952380951,418.28571428571433,,,
NORTE,PA,BRASIL NOVO,1501725,0,Pequeno porte 1,"14,834","6,362.58",2.5,156012.81,10196.92,,237.0,89.0,38%,0.83,0.33,5.121178785071809,40.8924972754429,,2162.71428571429,73.55,,8.68,447.6741721854305,500.01788079470185,482.0828767123288,439.13972602739716,488.90410958904107,,,
NORTE,PA,NOVA ESPERANCA DO PIRIA,1504950,0,Pequeno porte 2,"20,727","2,809.32",7.2,166537.74,8112.71,,331.0,63.0,19%,0.69,0.32,3.878049971285991,42.692818765986,,10298.0,70.44,,6.53,442.73194444444437,496.91944444444437,478.9394366197183,459.9112676056338,486.76056338028167,,,
NORTE,PA,SALVATERRA,1506302,0,Pequeno porte 2,"22,740","1,039.07",19.4,114225.46,5290.18,,75.0,25.0,33%,0.75,0.39,6.15596193107371,41.8465499008595,,3141.0,72.6,,8.6,455.9298165137613,504.2981651376149,482.07534883720916,437.2386046511625,480.46511627906983,,,
NORTE,PA,SANTAREM NOVO,1506906,0,Pequeno porte 1,"6,482",229.51,26.8,38985.93,6148.23,,627.0,21.0,3%,0.58,0.31,4.912567601620731,37.10336116798,,,71.42,,8.35,437.10444444444437,474.81111111111085,466.88222222222214,435.5355555555555,432.0,,,
NORDESTE,PB,SAO JOSE DO BREJO DO CRUZ,2514651,0,Pequeno porte 1,"1,793",253.02,6.7,13633.61,7777.3,93.0,179.0,25.0,14%,0.75,0.25,4.954068576495759,40.0161836465813,1222.64,1767.0,71.58,1725.26,8.32,429.76250000000016,480.66875000000016,470.9133333333333,422.32,485.33333333333326,0.329,,
NORDESTE,PB,ALGODAO DE JANDAIRA,2500577,0,Pequeno porte 1,"2,488",220.25,10.7,18532.37,7576.6,92.0,212.0,66.0,31%,0.74,0.15,3.881376586870141,34.6599488634059,844.73,1230.5,69.93,1616.79,9.03,449.60000000000014,463.91666666666674,478.9666666666667,461.20000000000016,481.66666666666674,,,
NORDESTE,PB,AMPARO,2500734,0,Pequeno porte 1,"2,229",121.98,17.1,16228.12,7457.77,90.0,254.0,40.0,16%,1.02,0.18,5.77765558779265,36.6329711215624,979.23,2195.0,70.14,1195.36,9.7,424.8,467.8,459.3058823529413,438.5235294117647,424.7058823529412,0.389,,
NORDESTE,PB,SAO DOMINGOS DO CARIRI,2513943,0,Pequeno porte 1,"2,582",218.8,11.1,16508.48,6545.79,92.0,105.0,34.0,32%,0.98,0.27,4.282940552144121,39.3075263038722,851.78,635.75,71.38,1008.94,8.52,465.0961538461538,518.7230769230769,520.469230769231,445.3807692307692,485.3846153846154,0.348,,
NORDESTE,PB,SANTA INES,2513356,0,Pequeno porte 1,"3,595",324.43,10.9,21620.25,6019.0,89.0,215.0,20.0,9%,0.84,0.27,6.2564464077999284,41.7459747980953,802.58,3593.0,67.35,1074.68,9.12,421.95714285714286,469.00714285714287,471.1071428571428,416.81428571428563,452.8571428571428,0.308,,
NORDESTE,PB,GURJAO,2506509,0,Pequeno porte 1,"3,407",340.51,9.2,21956.26,6631.31,87.0,169.0,64.0,38%,1.03,0.27,3.8614626608808,41.7215482196165,675.37,1114.66666666667,68.76,1005.16,10.12,448.0333333333333,489.5583333333333,485.3666666666666,441.675,611.6666666666666,,,
NORDESTE,PB,SAO JOAO DO CARIRI,2514008,0,Pequeno porte 1,"4,309",653.09,6.7,32347.07,7432.69,84.0,198.0,79.0,40%,0.86,0.26,4.86605244449183,32.740908926650896,656.71,2168.5,72.79,818.35,9.17,470.02857142857147,515.6071428571429,512.6892857142857,463.5571428571429,587.8571428571429,,,
NORDESTE,PB,PARARI,2510659,0,Pequeno porte 1,"1,782",207.69,9.8,13862.14,7604.02,96.0,144.0,32.0,22%,0.88,0.16,6.21867444688664,41.110419480234704,1077.23,1809.0,68.98,991.46,9.27,445.08333333333326,472.58333333333326,495.77999999999986,455.92,500.0,0.337,,
NORDESTE,PB,RIACHO DE SANTO ANTONIO,2512788,0,Pequeno porte 1,"1,955",91.32,18.9,15662.49,8438.84,92.0,137.0,75.0,55%,0.94,0.28,3.826791903594952,38.2049412199445,1236.41,1890.0,69.12,1315.0,8.72,446.775,499.46875,489.81875,447.81250000000006,531.25,0.36,,
NORDESTE,PB,LOGRADOURO,2508554,0,Pequeno porte 1,"4,299",38,103.8,26419.25,6355.36,92.0,173.0,38.0,22%,0.83,0.29,4.449076050570491,42.9978559710287,663.53,,71.56,882.29,9.29,432.59090909090895,478.83181818181816,470.48636363636354,427.76818181818186,448.1818181818182,0.334,,
NORDESTE,PB,RIACHAO,2512747,0,Pequeno porte 1,"3,570",90.15,36.2,21782.95,6317.56,91.0,206.0,135.0,66%,0.5,0.12,6.0543430048814,45.20104962484079,600.63,1745.0,70.75,1061.33,9.66,438.55294117647065,474.6176470588237,474.26875000000007,415.57500000000016,495.0,0.313,,
NORDESTE,PB,TAVARES,2516607,0,Pequeno porte 1,"14,615",237.33,59.4,80617.24,5572.49,76.0,488.0,83.0,17%,0.72,0.16,4.8480399169174015,35.893872242871296,474.82,1209.83333333333,71.59,821.65,8.79,450.59062500000016,502.68593750000014,480.7156249999999,464.37968749999993,497.1875,0.341,,
NORDESTE,PB,SALGADINHO,2513000,0,Pequeno porte 1,"3,927",184.24,19,20259.69,5399.7,96.0,150.0,71.0,47%,0.78,0.2,3.58640369672936,35.2145156927146,569.05,3813.0,69.31,1041.11,9.16,446.9727272727272,507.8772727272728,497.52272727272725,430.84090909090907,490.0,0.28600000000000003,,
NORDESTE,PB,VISTA SERRANA,2505501,0,Pequeno porte 1,"3,777",61.36,57.2,23167.39,6304.05,91.0,242.0,55.0,23%,0.75,0.15,4.0203899893422,47.64286778035971,681.93,742.0,71.35,644.78,8.88,456.21785714285693,498.5964285714286,484.13333333333327,467.9444444444445,485.9259259259259,,,
NORDESTE,PB,CAJAZEIRINHAS,2503753,0,Pequeno porte 1,"3,181",287.89,10.5,24066.03,7686.37,96.0,182.0,31.0,17%,0.5,0.22,3.92877677299052,32.289417275783,839.52,1049.33333333333,71.35,1204.72,8.32,450.32727272727277,512.3272727272728,497.7666666666667,440.3571428571428,544.7619047619048,0.255,,
NORDESTE,PB,SERTAOZINHO,2515930,0,Pequeno porte 1,"4,969",32.8,134,34238.71,7241.69,85.0,268.0,81.0,30%,0.75,0.24,4.6847713459155,36.1783402323097,511.77,2405.5,71.16,777.69,10.83,460.4565217391303,491.5239130434784,513.1681818181819,456.32045454545465,507.27272727272725,0.425,,
NORDESTE,PB,SERRA DA RAIZ,2515609,0,Pequeno porte 1,"3,137",29.08,110.2,22975.46,7202.34,92.0,243.0,68.0,28%,0.86,0.12,4.66856349720232,33.4841777151457,788.05,3172.0,72.5,1110.9,9.44,447.35,472.0785714285715,475.91428571428565,420.8928571428572,480.0,0.4370000000000001,,
NORDESTE,PB,SANTO ANDRE,2513851,0,Pequeno porte 1,"2,529",197.71,11.7,19632.22,7653.89,96.0,99.0,75.0,76%,1.15,0.26,4.25619433652144,41.2119170705461,934.73,851.0,72.79,1110.59,9.35,443.82,476.03600000000006,464.47200000000015,447.296,471.2,,,
NORDESTE,PB,VARZEA,2517100,0,Pequeno porte 1,"2,784",190.53,13.2,22856.9,8567.05,93.0,200.0,53.0,27%,1.02,0.25,6.347184126044871,54.1437219974693,698.96,,73.01,894.13,10.34,460.4290322580645,495.09677419354836,511.61290322580663,488.3645161290322,505.1612903225807,0.63,,
NORDESTE,PB,CAMALAU,2503902,0,Pequeno porte 1,"5,996",543.69,10.6,38974.17,6586.81,90.0,221.0,32.0,14%,0.97,0.29,4.42976035709253,35.328458851712,510.44,2972.5,71.18,862.77,8.0,460.8352941176471,521.2735294117647,502.14117647058816,458.1970588235295,535.8823529411766,0.29600000000000004,,
NORDESTE,PB,SERRA GRANDE,2515708,0,Pequeno porte 1,"3,089",83.47,35.6,34942.64,11437.85,94.0,172.0,49.0,28%,0.84,0.23,3.888027065379181,32.3729738154957,813.14,766.75,69.69,969.13,9.06,437.3785714285714,481.3571428571428,479.70370370370375,433.8814814814815,440.0,0.341,,
NORDESTE,PB,MALTA,2508802,0,Pequeno porte 1,"5,668",156.24,35.9,35866.89,6315.71,90.0,242.0,29.0,12%,0.72,0.24,5.53494055941051,38.6611593133842,490.59,1891.66666666667,73.01,736.67,9.66,476.9,525.3357142857143,513.4925925925927,496.7666666666667,522.2222222222222,,,
NORDESTE,PB,MAE D'AGUA,2508703,0,Pequeno porte 1,"4,017",243.75,16.5,23584.11,5831.88,93.0,188.0,55.0,29%,0.85,0.18,5.20995024240754,44.68214711547339,596.29,,67.7,859.29,9.09,455.5846153846154,497.1038461538461,483.15599999999984,445.024,486.4,0.236,,
NORDESTE,PB,SAO JOSE DOS CORDEIROS,2514800,0,Pequeno porte 1,"3,720",376.79,9.5,20277.0,5408.64,95.0,174.0,29.0,17%,0.9,0.13,4.60085563218336,37.3936112852616,724.42,1869.5,71.69,617.41,9.24,433.2333333333332,480.29629629629636,467.13333333333344,416.3148148148146,504.4444444444445,0.27,,
NORDESTE,PB,SOSSEGO,2516151,0,Pequeno porte 1,"3,522",154.75,20.5,22008.68,6519.16,88.0,,29.0,#DIV/0!,0.86,0.3,6.62679251951985,39.4727340714525,702.12,1142.33333333333,71.13,957.57,10.05,439.61818181818194,478.85454545454536,486.7045454545454,457.6045454545456,452.7272727272728,0.31,,
NORDESTE,PB,OLIVEDOS,2510501,0,Pequeno porte 1,"3,916",317.91,11.4,23588.15,6200.88,95.0,137.0,24.0,18%,0.55,0.23,6.5956654695347785,40.659778916209895,703.18,1921.5,70.96,1129.0,8.32,479.915,532.2825,512.7125,452.1175,513.0,0.382,,
NORDESTE,PB,GADO BRAVO,2506251,0,Pequeno porte 1,"8,443",192.41,43.5,46515.26,5494.36,95.0,339.0,32.0,9%,0.59,0.28,6.665886972711849,39.093348197351396,401.62,2114.5,69.22,1061.33,8.36,450.364406779661,477.6779661016949,473.1847457627117,427.4406779661018,415.2542372881356,0.16699999999999998,,
NORDESTE,PB,LAGOA DE DENTRO,2508208,0,Pequeno porte 1,"7,645",84.51,87.2,50761.56,6710.94,89.0,87.0,107.0,123%,0.77,0.31,4.75282425973005,35.77712963753179,461.46,2530.66666666667,71.3,1060.32,8.38,447.8849999999998,505.63500000000016,492.465,425.7975,513.0,0.303,,
NORDESTE,PB,BANANEIRAS,2501500,0,Pequeno porte 2,"21,195",257.06,84.7,165132.45,7501.93,80.0,781.0,237.0,30%,0.72,0.25,4.75766073362934,31.758985820026197,488.94,925.04347826087,70.98,683.44,8.74,474.54760000000016,520.5152,494.3314516129035,459.1677419354838,544.0725806451613,0.298,,
NORDESTE,PB,MATUREIA,2509396,0,Pequeno porte 1,"6,516",83.69,71,36630.49,5830.09,90.0,135.0,67.0,50%,0.84,0.14,5.22368320070317,37.0381871720955,386.74,3181.5,68.79,873.56,9.51,434.1590909090908,492.29090909090917,489.89999999999986,444.706976744186,468.8372093023256,0.308,,
NORDESTE,PB,DAMIAO,2505352,0,Pequeno porte 1,"5,296",185.69,26.4,30369.21,5906.11,92.0,247.0,68.0,28%,0.94,0.18,5.26980080567637,40.873110719277896,528.76,1298.75,68.2,969.5,9.35,448.51794871794885,473.1435897435897,476.37435897435904,445.12051282051283,517.9487179487179,0.18600000000000005,,
NORDESTE,PB,IBIARA,2506608,0,Pequeno porte 1,"5,949",244.48,24.7,34930.99,5795.75,90.0,240.0,51.0,21%,0.56,0.2,3.54828298107834,35.1416780027532,613.9,2000.0,71.08,714.48,9.26,465.0372093023256,488.5744186046513,477.49047619047656,454.9523809523809,479.5238095238095,0.341,,
NORDESTE,PB,MONTEIRO,2509701,0,Pequeno porte 2,"33,039",986.36,31.3,290849.69,9029.51,80.0,1018.0,144.0,14%,0.89,0.19,4.25847705947981,32.1463699223714,614.17,833.282051282051,67.51,576.91,9.7,459.8327731092437,507.2869747899154,503.1456521739131,459.77826086956543,532.0,0.442,,
NORDESTE,PB,MATARACA,2509305,0,Pequeno porte 1,"8,345",184.19,40.2,169699.19,21340.44,93.0,,100.0,#DIV/0!,0.64,0.42,3.23657808459413,33.5151688646083,748.67,735.272727272727,65.49,1040.65,8.53,455.8522727272728,482.3340909090911,472.30909090909086,447.96818181818185,409.09090909090907,0.222,,
NORDESTE,PB,CALDAS BRANDAO,2503803,0,Pequeno porte 1,"5,986",55.85,100.9,46600.28,7953.62,87.0,188.0,82.0,44%,0.71,0.16,4.84967712983199,40.5793711007147,506.52,1967.66666666667,68.39,803.08,8.87,435.3588235294116,494.0294117647058,487.29411764705884,421.9294117647059,495.8823529411765,0.298,,
NORDESTE,PB,SAO JOSE DE CAIANA,2514305,0,Pequeno porte 1,"6,256",176.33,34.1,32857.27,5317.57,94.0,195.0,97.0,50%,0.74,0.14,3.8659952133932,43.547864448728,591.91,3103.0,70.7,854.71,7.87,436.36428571428564,481.41071428571416,452.9678571428572,424.91071428571433,466.4285714285714,0.29100000000000004,,
NORDESTE,PB,DUAS ESTRADAS,2505808,0,Pequeno porte 1,"3,606",26.26,138.5,30283.12,8308.13,94.0,185.0,92.0,50%,0.75,0.17,4.190636092534089,35.700238120716705,718.39,1210.33333333333,72.72,1122.05,8.76,436.09333333333336,477.0933333333333,501.44666666666666,420.4666666666668,482.66666666666674,0.382,,
NORDESTE,PB,MONTADAS,2509503,0,Pequeno porte 1,"5,611",31.69,158,30578.36,5714.51,92.0,199.0,72.0,36%,1.01,0.29,3.82777564344834,41.7348249792159,542.69,1813.66666666667,69.85,901.17,9.04,464.24047619047616,497.9119047619049,500.4833333333333,444.56428571428575,520.952380952381,0.35100000000000003,,
NORDESTE,PB,ASSUNCAO,2501351,0,Pequeno porte 1,"3,876",126.43,27.9,25943.17,6951.55,97.0,177.0,86.0,49%,0.88,0.2,5.9906101024691925,41.290789224449505,593.96,1891.0,69.3,1042.24,9.41,482.2875,528.4343750000002,516.5677419354838,479.59354838709686,522.5806451612904,0.396,,
NORDESTE,PB,GURINHEM,2506400,0,Pequeno porte 1,"14,126",346.07,40.1,103681.73,7354.36,91.0,490.0,81.0,17%,0.76,0.15,7.3145760828501105,44.9538907514577,538.49,940.466666666667,68.67,745.32,8.36,444.18493150684924,492.4917808219178,486.4219178082193,439.36438356164393,467.94520547945206,0.27,,
NORDESTE,PB,NOVA OLINDA,2510204,0,Pequeno porte 1,"5,971",84.25,72,34049.53,5620.59,88.0,283.0,56.0,20%,0.68,0.28,4.85314021057607,39.1717322825596,526.04,1507.0,69.61,726.62,7.99,446.85535714285714,485.83214285714286,458.9,428.5055555555557,478.1481481481482,0.31,,
NORDESTE,PB,GUARABIRA,2506301,0,Médio porte,"58,529",165.74,333.8,630852.22,10993.71,77.0,1438.0,194.0,13%,0.85,0.16,4.51502250205983,39.7595005670528,481.52,1013.68421052632,73.73,426.85,9.23,489.2536480686697,538.1293276108727,518.5505747126433,492.12557471264364,586.4080459770115,0.5489999999999999,,
NORDESTE,PB,AGUA BRANCA,2500106,0,Pequeno porte 1,"10,172",236.61,39.9,55097.55,5569.35,92.0,274.0,36.0,13%,0.73,0.18,4.68650214891478,35.0854574435629,387.86,1998.0,67.72,740.22,7.87,451.0905660377358,487.23396226415116,475.3207547169811,483.18867924528297,477.35849056603774,0.308,,
NORDESTE,PB,BREJO DOS SANTOS,2502904,0,Pequeno porte 1,"6,435",93.85,66,40371.08,6343.66,92.0,261.0,44.0,17%,0.67,0.21,4.95012135183731,36.589221686083896,511.04,2129.66666666667,71.58,677.58,10.02,434.6583333333333,494.4958333333332,500.5083333333334,474.125,493.33333333333326,,,
NORDESTE,PB,CUITEGI,2505204,0,Pequeno porte 1,"6,815",39.3,175.3,39575.4,5739.72,89.0,229.0,77.0,34%,0.82,0.12,3.5138152528501294,35.3226195167613,418.25,1373.4,68.94,695.45,8.14,444.73333333333335,496.5861111111112,474.56571428571436,427.35428571428565,478.8571428571428,0.303,,
NORDESTE,PB,CASSERENGUE,2504157,0,Pequeno porte 1,"7,436",201.38,35.1,42534.24,5823.42,94.0,,54.0,#DIV/0!,0.69,0.11,6.26370425436608,40.446312607050096,448.12,1225.0,68.81,830.51,8.79,443.925,491.7375,463.8565217391304,428.9260869565216,473.0434782608696,0.16899999999999998,,
NORDESTE,PB,MANAIRA,2509008,0,Pequeno porte 1,"11,094",352.57,30.5,51956.13,4720.28,96.0,264.0,147.0,56%,0.75,0.25,3.4542059840930004,34.3388934881504,324.05,1576.71428571429,66.85,673.71,8.25,441.82424242424247,498.96969696969705,479.71562500000016,455.07187500000015,466.25,0.239,,
NORDESTE,PB,BOA VENTURA,2502102,0,Pequeno porte 1,"5,410",170.58,33.7,30485.6,5436.09,97.0,180.0,94.0,52%,0.9,0.17,4.469139159480849,38.8872572051894,497.5,,72.38,773.96,9.13,441.5,478.1709677419353,476.8533333333333,445.35666666666674,431.33333333333326,0.3720000000000001,,
NORDESTE,PB,DESTERRO,2505402,0,Pequeno porte 1,"8,280",179.39,44.6,44860.64,5473.48,97.0,189.0,77.0,41%,0.83,0.21,4.7613726920814194,31.3635058750373,342.59,2056.25,68.43,534.01,8.96,437.13432835820913,506.7014925373133,490.24923076923073,430.4784615384616,534.4615384615385,,,
NORDESTE,PB,CABACEIRAS,2503100,0,Pequeno porte 1,"5,511",452.93,11.1,35197.17,6617.25,93.0,201.0,31.0,15%,0.84,0.28,5.830280512510233,38.521273767128896,553.1,1346.5,70.54,771.63,9.63,484.05238095238093,542.9809523809524,520.9642857142857,500.11190476190484,571.9047619047619,0.401,,
NORDESTE,PB,CONDADO,2504504,0,Pequeno porte 1,"6,743",280.92,23.4,41457.23,6177.5,96.0,278.0,16.0,6%,0.74,0.22,5.94851484437612,33.451953745782596,522.31,2240.66666666667,71.16,695.82,9.08,439.976,530.2119999999999,493.67200000000014,443.124,510.4,0.36,,
NORDESTE,PB,LUCENA,2508604,0,Pequeno porte 1,"12,965",88.55,131.9,134669.44,10808.14,81.0,525.0,135.0,26%,0.69,0.13,4.73264669482897,36.8424298684579,416.2,1148.63636363636,69.03,737.38,8.08,449.3205128205127,484.52051282051286,470.8307692307692,430.0051282051282,483.58974358974365,0.334,,
NORDESTE,PB,JURU,2508000,0,Pequeno porte 1,"9,880",403.28,24.4,54341.92,5478.57,89.0,354.0,55.0,16%,0.6,0.25,4.63272989751487,36.265118510802296,512.06,1238.25,70.45,653.36,8.2,452.22954545454536,492.72045454545446,489.3418604651162,464.51395348837207,451.62790697674416,0.303,,
NORDESTE,PB,SANTANA DE MANGUEIRA,2513505,0,Pequeno porte 1,"5,191",402.15,13.3,32210.77,6086.69,94.0,289.0,40.0,14%,0.57,0.23,4.517551300534558,36.5281622529294,534.11,,70.36,977.79,7.85,453.636,495.516,484.55769230769226,452.3230769230771,476.1538461538461,0.22,,
NORDESTE,PB,NOVA PALMEIRA,2510303,0,Pequeno porte 1,"4,849",310.35,14.1,29248.63,6294.09,83.0,278.0,20.0,7%,0.94,0.25,4.428000243357451,38.026173336430396,711.39,2358.5,70.73,749.2,9.38,473.55238095238093,549.1190476190476,519.8121951219512,457.8780487804879,572.6829268292682,0.363,,
NORDESTE,PB,PIRPIRITUBA,2511806,0,Pequeno porte 1,"10,570",79.84,129.3,60955.58,5792.61,86.0,382.0,82.0,21%,0.73,0.34,4.49863768839135,39.4443745942018,338.31,2635.0,69.69,481.56,8.54,458.03684210526313,503.7236842105261,493.19459459459466,454.07027027027016,516.2162162162163,,,
NORDESTE,PB,TACIMA,2516409,0,Pequeno porte 1,"10,896",246.659,41.6,56456.22,5293.6,94.0,277.0,41.0,15%,0.6,0.14,4.44852656205054,47.294087552577714,391.83,2686.25,68.58,639.63,8.56,448.4605263157893,490.7421052631579,481.8999999999999,431.2305555555557,487.77777777777777,0.124,,
NORDESTE,PB,CUITE DE MAMANGUAPE,2505238,0,Pequeno porte 1,"6,349",108.45,57.2,47294.0,7482.04,98.0,316.0,51.0,16%,0.69,0.24,4.1283352293801405,35.8381300675565,397.54,2110.33333333333,65.96,1197.59,7.52,446.09767441860464,494.54651162790697,470.9348837209302,435.7255813953488,455.8139534883722,0.193,,
NORDESTE,PB,BORBOREMA,2502706,0,Pequeno porte 1,"5,399",25.98,196.7,46737.54,8823.4,95.0,275.0,67.0,24%,0.73,0.25,4.77742431908821,33.699445163548305,504.47,1777.33333333333,69.99,932.15,8.39,429.0466666666668,472.36666666666673,444.53333333333336,423.5866666666667,466.66666666666674,,,
NORDESTE,PB,CUITE,2505105,0,Pequeno porte 2,"20,337",741.84,26.9,138319.32,6814.1,80.0,671.0,176.0,26%,0.93,0.11,4.27050907143516,37.9214037978839,536.59,725.428571428571,70.96,557.11,9.15,482.9132275132277,539.0492063492063,513.8216931216926,483.1312169312168,555.6613756613757,,,
NORDESTE,PB,BARAUNA,2501534,0,Pequeno porte 1,"4,843",50.58,83.4,27654.9,6042.14,95.0,239.0,46.0,19%,0.52,0.28,4.74859029154945,39.243529535273204,587.34,2334.5,68.05,829.65,9.12,479.52222222222224,521.9074074074074,510.7814814814815,463.1703703703704,554.074074074074,0.274,,
NORDESTE,PB,ARARUNA,2501005,0,Pequeno porte 2,"20,237",241.3,76.8,116262.52,5915.76,94.0,695.0,148.0,21%,0.83,0.22,4.43950550220407,37.8653127654963,463.23,992.75,70.45,562.77,9.56,448.6991379310344,495.69137931034464,488.5263157894737,438.07456140350905,494.73684210526324,0.29600000000000004,,
NORDESTE,PB,CACIMBA DE AREIA,2503407,0,Pequeno porte 1,"3,731",220.38,16.1,23885.3,6502.94,96.0,209.0,83.0,40%,0.78,0.2,4.83267018274832,38.4596448106988,560.72,923.25,71.25,882.91,8.82,449.7058823529412,470.2058823529412,420.51764705882346,399.8470588235294,483.5294117647058,0.365,,
NORDESTE,PB,SAO JOSE DE PRINCESA,2514552,0,Pequeno porte 1,"3,897",158.02,26.7,18533.68,4545.91,92.0,156.0,50.0,32%,0.68,0.24,4.8155586593431,42.36782166281979,504.11,4015.0,70.89,536.12,8.23,407.1833333333333,442.45,510.15000000000015,459.7166666666667,530.0,0.29100000000000004,,
NORDESTE,PB,AREIAL,2501203,0,Pequeno porte 1,"6,938",35.64,195.2,40292.6,5908.87,94.0,234.0,44.0,19%,1.02,0.14,5.3320244309163,36.4775449387518,461.0,2286.66666666667,71.75,799.79,9.73,460.8163265306122,521.822448979592,517.6916666666667,487.31041666666647,512.9166666666666,0.394,,
NORDESTE,PB,RIACHAO DO BACAMARTE,2512754,0,Pequeno porte 1,"4,503",38.37,111.1,29469.36,6668.79,95.0,280.0,52.0,19%,0.81,0.18,4.66251477771845,35.80828048073771,392.19,2224.0,68.26,960.5,9.06,415.11999999999983,475.265,475.86500000000007,444.35,470.0,0.263,,
NORDESTE,PB,IGARACY,2502607,0,Pequeno porte 1,"6,182",192.26,32,40331.99,6494.68,95.0,322.0,83.0,26%,0.78,0.17,5.10086603384689,38.5135867351545,553.28,3100.0,72.65,697.05,9.23,447.76923076923066,479.3820512820514,476.0076923076923,457.47948717948714,466.66666666666674,0.399,,
NORDESTE,PB,ARACAGI,2500809,0,Pequeno porte 1,"17,061",231.16,74.5,116706.93,6764.83,97.0,,139.0,#DIV/0!,0.72,0.19,4.37239470230652,38.4847801571809,434.2,954.777777777778,69.7,698.65,8.13,453.5360824742268,497.3103092783506,485.04687500000006,444.49166666666673,498.33333333333326,,,
NORDESTE,PB,MATINHAS,2509339,0,Pequeno porte 1,"4,517",38.12,113.3,39655.59,8905.37,98.0,98.0,73.0,74%,0.83,0.12,3.15793553459118,36.4300229414523,479.43,2237.5,69.81,761.02,8.34,429.17199999999985,502.892,478.91199999999986,429.55199999999985,480.0,0.234,,
NORDESTE,PB,SANTANA DOS GARROTES,2513604,0,Pequeno porte 1,"7,067",353.82,20.5,43010.34,5966.2,96.0,283.0,74.0,26%,0.75,0.1,3.02708286927897,30.847736533434,486.67,1790.0,71.3,582.13,9.4,453.4729729729731,484.8405405405407,474.11714285714277,455.69714285714286,462.8571428571428,0.36,,
NORDESTE,PB,CAICARA,2503605,0,Pequeno porte 1,"7,288",127.91,56.4,50450.07,6907.18,96.0,302.0,30.0,10%,0.87,0.19,5.20374004572259,34.409572348866895,399.93,1824.5,68.96,829.27,9.08,436.17291666666665,497.53333333333313,489.6583333333333,458.9833333333333,485.41666666666674,0.35600000000000004,,
NORDESTE,PB,IMACULADA,2506707,0,Pequeno porte 1,"11,792",316.98,35.8,58612.12,5027.2,93.0,403.0,35.0,9%,0.79,0.19,4.85194993539066,36.507129327803,404.91,2341.0,67.87,681.18,8.98,430.06875,491.7781249999999,470.634375,433.22499999999985,477.5,0.272,,
